transaction_id,merchant_id,transaction_date,transaction_amount,currency,payment_method,status,failure_reason,country,customer_id
TXN000288,M0095,2024-01-12 23:00:00,714.61,USD,mobile_money,successful,,Kenya,C00479
TXN000289,M0036,2024-01-13 0:00:00,393.59,NGN,credit_card,successful,,USA,C00319
TXN000290,M0028,2024-01-13 1:00:00,514.26,EUR,bank_transfer,failed,,Germany,C00593
TXN000291,M0064,2024-01-13 2:00:00,408.91,NGN,crypto,successful,,UK,C00122
TXN000292,M0011,2024-01-13 3:00:00,301.29,USD,mobile_money,successful,,Nigeria,C00221
TXN000293,M0001,2024-01-13 4:00:00,415.39,USD,credit_card,successful,,UK,C00895
TXN000294,M0032,2024-01-13 5:00:00,16.68,USD,bank_transfer,failed,,Kenya,C00487
TXN000295,M0074,2024-01-13 6:00:00,387.95,EUR,bank_transfer,failed,,Nigeria,C00572
TXN000296,M0092,2024-01-13 7:00:00,387.74,NGN,crypto,successful,,Nigeria,C00256
TXN000297,M0020,2024-01-13 8:00:00,489.98,GBP,credit_card,successful,,USA,C00733
TXN000298,M0014,2024-01-13 9:00:00,796.8,KES,credit_card,successful,,Germany,C00639
TXN000299,M0033,2024-01-13 10:00:00,727.91,NGN,crypto,successful,,Nigeria,C00848
TXN000300,M0098,2024-01-13 11:00:00,873.71,EUR,mobile_money,successful,,Nigeria,C00659
TXN000301,M0060,2024-01-13 12:00:00,633.32,USD,mobile_money,successful,,USA,C00495
TXN000302,M0099,2024-01-13 13:00:00,628.55,EUR,crypto,successful,,Germany,C00732
TXN000303,M0039,2024-01-13 14:00:00,651.65,USD,credit_card,successful,,USA,C00222
TXN000304,M0074,2024-01-13 15:00:00,349.4,EUR,credit_card,successful,,Germany,C00382
TXN000305,M0076,2024-01-13 16:00:00,827.43,NGN,credit_card,successful,,Germany,C00980
TXN000306,M0001,2024-01-13 17:00:00,503.63,EUR,crypto,successful,,Germany,C00127
TXN000307,M0053,2024-01-13 18:00:00,467.86,USD,crypto,successful,,Germany,C00081
TXN000308,M0054,2024-01-13 19:00:00,148.56,NGN,mobile_money,successful,,Kenya,C00986
TXN000309,M0026,2024-01-13 20:00:00,303.59,KES,bank_transfer,successful,,Kenya,C00893
TXN000310,M0052,2024-01-13 21:00:00,136.88,KES,credit_card,successful,,Canada,C00240
TXN000311,M0096,2024-01-13 22:00:00,144.04,USD,bank_transfer,successful,,Nigeria,C00119
TXN000312,M0079,2024-01-13 23:00:00,718.46,USD,bank_transfer,successful,,USA,C00514
TXN000313,M0041,2024-01-14 0:00:00,8.17,EUR,crypto,successful,,Canada,C00646
TXN000314,M0094,2024-01-14 1:00:00,171.33,EUR,bank_transfer,successful,,Germany,C00092
TXN000315,M0085,2024-01-14 2:00:00,881.16,EUR,credit_card,successful,,USA,C00091
TXN000316,M0022,2024-01-14 3:00:00,521.06,EUR,mobile_money,successful,,Nigeria,C00516
TXN000317,M0080,2024-01-14 4:00:00,463.95,NGN,crypto,successful,,Germany,C00652
TXN000318,M0046,2024-01-14 5:00:00,273.17,GBP,mobile_money,successful,,Canada,C00139
TXN000319,M0052,2024-01-14 6:00:00,492.65,USD,credit_card,successful,,Canada,C00825
TXN000320,M0050,2024-01-14 7:00:00,787.73,NGN,bank_transfer,failed,,USA,C00645
TXN000321,M0089,2024-01-14 8:00:00,161.39,NGN,bank_transfer,successful,,Canada,C00926
TXN000322,M0097,2024-01-14 9:00:00,149.28,GBP,crypto,successful,,UK,C00891
TXN000323,M0079,2024-01-14 10:00:00,451.37,EUR,bank_transfer,successful,,UK,C00645
TXN000324,M0039,2024-01-14 11:00:00,641.1,USD,bank_transfer,successful,,Canada,C00556
TXN000325,M0035,2024-01-14 12:00:00,646.54,NGN,crypto,successful,,Canada,C00248
TXN000326,M0086,2024-01-14 13:00:00,73.92,NGN,bank_transfer,refunded,Bank declined,Germany,C00829
TXN000327,M0018,2024-01-14 14:00:00,164.51,GBP,credit_card,successful,,Germany,C00944
TXN000328,M0056,2024-01-14 15:00:00,902.78,USD,mobile_money,successful,,UK,C00048
TXN000329,M0075,2024-01-14 16:00:00,343.67,KES,bank_transfer,successful,,UK,C00899
TXN000330,M0092,2024-01-14 17:00:00,506.21,USD,mobile_money,successful,,UK,C00046
TXN000331,M0010,2024-01-14 18:00:00,872.1,KES,crypto,successful,,Canada,C00363
TXN000332,M0025,2024-01-14 19:00:00,158,GBP,bank_transfer,successful,,Nigeria,C00382
TXN000333,M0048,2024-01-14 20:00:00,883.25,EUR,crypto,successful,,Canada,C00270
TXN000334,M0093,2024-01-14 21:00:00,280.63,KES,crypto,successful,,Kenya,C00839
TXN000335,M0004,2024-01-14 22:00:00,499.44,NGN,credit_card,successful,,Germany,C00662
TXN000336,M0055,2024-01-14 23:00:00,495.82,NGN,mobile_money,successful,,Kenya,C00781
TXN000337,M0041,2024-01-15 0:00:00,707.63,KES,mobile_money,successful,,Nigeria,C00187
TXN000338,M0043,2024-01-15 1:00:00,579.16,GBP,credit_card,successful,,UK,C00736
TXN000339,M0072,2024-01-15 2:00:00,834.82,EUR,credit_card,successful,,UK,C00327
TXN000340,M0059,2024-01-15 3:00:00,574.87,KES,crypto,chargeback,Card expired,Germany,C00429
TXN000341,M0029,2024-01-15 4:00:00,192.44,EUR,credit_card,successful,,Nigeria,C00940
TXN000342,M0041,2024-01-15 5:00:00,834.04,GBP,bank_transfer,successful,,Canada,C00080
TXN000343,M0037,2024-01-15 6:00:00,115.65,USD,mobile_money,successful,,Germany,C00469
TXN000344,M0014,2024-01-15 7:00:00,334.26,GBP,bank_transfer,refunded,,UK,C00371
TXN000345,M0038,2024-01-15 8:00:00,704.81,KES,crypto,successful,,USA,C00438
TXN000346,M0032,2024-01-15 9:00:00,244.83,GBP,mobile_money,successful,,Kenya,C00034
TXN000347,M0008,2024-01-15 10:00:00,187.39,GBP,bank_transfer,successful,,Germany,C00708
TXN000348,M0077,2024-01-15 11:00:00,783.42,KES,bank_transfer,successful,,UK,C00859
TXN000349,M0039,2024-01-15 12:00:00,770.69,KES,bank_transfer,successful,,Nigeria,C00799
TXN000350,M0004,2024-01-15 13:00:00,93.24,EUR,crypto,successful,,Kenya,C00898
TXN000351,M0087,2024-01-15 14:00:00,947.93,EUR,crypto,successful,,Germany,C00003
TXN000352,M0083,2024-01-15 15:00:00,816.21,NGN,bank_transfer,successful,,Nigeria,C00483
TXN000353,M0068,2024-01-15 16:00:00,537.29,NGN,crypto,successful,,UK,C00057
TXN000354,M0087,2024-01-15 17:00:00,406.62,KES,mobile_money,successful,,Germany,C00807
TXN000355,M0003,2024-01-15 18:00:00,588.22,NGN,bank_transfer,successful,,UK,C00879
TXN000356,M0004,2024-01-15 19:00:00,482.6,KES,credit_card,successful,,USA,C00799
TXN000357,M0020,2024-01-15 20:00:00,717.54,KES,credit_card,successful,,Canada,C00673
TXN000358,M0037,2024-01-15 21:00:00,506.21,GBP,crypto,failed,,Kenya,C00722
TXN000359,M0079,2024-01-15 22:00:00,812.11,NGN,mobile_money,successful,,Canada,C00259
TXN000360,M0007,2024-01-15 23:00:00,768.98,EUR,mobile_money,failed,,USA,C00317
TXN000361,M0077,2024-01-16 0:00:00,373.15,KES,mobile_money,successful,,Canada,C01000
TXN000362,M0065,2024-01-16 1:00:00,83.54,KES,crypto,successful,,Kenya,C00317
TXN000363,M0017,2024-01-16 2:00:00,384.88,KES,credit_card,successful,,Nigeria,C00940
TXN000364,M0006,2024-01-16 3:00:00,408.98,GBP,credit_card,successful,,UK,C00753
TXN000365,M0015,2024-01-16 4:00:00,427.99,EUR,crypto,successful,,USA,C00672
TXN000366,M0075,2024-01-16 5:00:00,361.68,GBP,crypto,successful,,Kenya,C00858
TXN000367,M0095,2024-01-16 6:00:00,455.36,KES,crypto,successful,,UK,C00438
TXN000368,M0063,2024-01-16 7:00:00,608.78,USD,credit_card,successful,,Nigeria,C00090
TXN000369,M0004,2024-01-16 8:00:00,46.42,USD,mobile_money,successful,,Germany,C00934
TXN000370,M0074,2024-01-16 9:00:00,218.66,USD,bank_transfer,successful,,UK,C00624
TXN000371,M0002,2024-01-16 10:00:00,215.02,EUR,credit_card,successful,,Canada,C00331
TXN000372,M0043,2024-01-16 11:00:00,128,GBP,bank_transfer,successful,,Nigeria,C00428
TXN000373,M0067,2024-01-16 12:00:00,476.36,NGN,credit_card,successful,,Kenya,C00077
TXN000374,M0024,2024-01-16 13:00:00,53,EUR,bank_transfer,successful,,Germany,C00138
TXN000375,M0018,2024-01-16 14:00:00,669.57,GBP,bank_transfer,chargeback,,Canada,C00650
TXN000376,M0026,2024-01-16 15:00:00,414.97,KES,credit_card,successful,,Canada,C00585
TXN000377,M0047,2024-01-16 16:00:00,337.33,EUR,bank_transfer,successful,,Kenya,C00798
TXN000378,M0066,2024-01-16 17:00:00,721.59,GBP,mobile_money,successful,,Canada,C00933
TXN000379,M0080,2024-01-16 18:00:00,98.12,NGN,crypto,successful,,USA,C00785
TXN000380,M0038,2024-01-16 19:00:00,320.89,GBP,crypto,successful,,Kenya,C00014
TXN000381,M0043,2024-01-16 20:00:00,909.01,GBP,crypto,successful,,Nigeria,C00389
TXN000382,M0078,2024-01-16 21:00:00,599.9,NGN,crypto,successful,,Canada,C00391
TXN000383,M0032,2024-01-16 22:00:00,347.54,GBP,crypto,refunded,,Nigeria,C00522
TXN000384,M0099,2024-01-16 23:00:00,99.81,KES,mobile_money,chargeback,Card expired,USA,C00393
TXN000385,M0054,2024-01-17 0:00:00,886.79,EUR,mobile_money,successful,,Canada,C00183
TXN000386,M0025,2024-01-17 1:00:00,261.09,KES,bank_transfer,successful,,UK,C00022
TXN000387,M0023,2024-01-17 2:00:00,948.57,EUR,mobile_money,successful,,Nigeria,C00575
TXN000388,M0015,2024-01-17 3:00:00,57.33,EUR,crypto,successful,,Germany,C00664
TXN000389,M0087,2024-01-17 4:00:00,652.89,NGN,mobile_money,successful,,Germany,C00435
TXN000390,M0008,2024-01-17 5:00:00,38.71,USD,mobile_money,successful,,Kenya,C00201
TXN000391,M0020,2024-01-17 6:00:00,117.81,EUR,bank_transfer,successful,,Canada,C00633
TXN000392,M0053,2024-01-17 7:00:00,666.65,KES,mobile_money,successful,,Germany,C00566
TXN000393,M0064,2024-01-17 8:00:00,880.64,USD,credit_card,failed,,Nigeria,C00050
TXN000394,M0093,2024-01-17 9:00:00,870.74,EUR,bank_transfer,successful,,UK,C00421
TXN000395,M0062,2024-01-17 10:00:00,318.97,KES,bank_transfer,successful,,Germany,C00038
TXN000396,M0075,2024-01-17 11:00:00,750.94,GBP,mobile_money,successful,,USA,C00614
TXN000397,M0075,2024-01-17 12:00:00,244.01,EUR,crypto,successful,,Germany,C00438
TXN000398,M0017,2024-01-17 13:00:00,361.71,KES,bank_transfer,failed,,Nigeria,C00708
TXN000399,M0006,2024-01-17 14:00:00,75.52,EUR,crypto,successful,,Canada,C00699
TXN000400,M0024,2024-01-17 15:00:00,279.3,NGN,mobile_money,failed,,Germany,C00833
TXN000401,M0099,2024-01-17 16:00:00,976.15,KES,bank_transfer,successful,,Germany,C00298
TXN000402,M0070,2024-01-17 17:00:00,262.52,KES,crypto,successful,,USA,C00064
TXN000403,M0064,2024-01-17 18:00:00,127.08,USD,credit_card,failed,,Kenya,C00489
TXN000404,M0033,2024-01-17 19:00:00,89.41,GBP,credit_card,successful,,Nigeria,C00683
TXN000405,M0025,2024-01-17 20:00:00,707.42,NGN,bank_transfer,successful,,USA,C00878
TXN000406,M0072,2024-01-17 21:00:00,964.64,USD,mobile_money,successful,,Nigeria,C00101
TXN000407,M0059,2024-01-17 22:00:00,239.85,KES,mobile_money,successful,,Kenya,C00114
TXN000408,M0087,2024-01-17 23:00:00,491.1,NGN,crypto,successful,,UK,C00718
TXN000409,M0004,2024-01-18 0:00:00,642.53,KES,credit_card,successful,,Germany,C00578
TXN000410,M0069,2024-01-18 1:00:00,454.36,GBP,credit_card,chargeback,,Canada,C00101
TXN000411,M0066,2024-01-18 2:00:00,817.29,GBP,mobile_money,successful,,Canada,C00332
TXN000412,M0012,2024-01-18 3:00:00,750.47,NGN,bank_transfer,successful,,UK,C00871
TXN000413,M0072,2024-01-18 4:00:00,142.73,NGN,credit_card,successful,,Nigeria,C00061
TXN000414,M0015,2024-01-18 5:00:00,56.98,KES,bank_transfer,successful,,USA,C00067
TXN000415,M0075,2024-01-18 6:00:00,707.72,EUR,credit_card,successful,,Canada,C00535
TXN000416,M0024,2024-01-18 7:00:00,722.4,GBP,credit_card,successful,,Nigeria,C00901
TXN000417,M0058,2024-01-18 8:00:00,268.51,NGN,crypto,failed,,Germany,C00089
TXN000418,M0015,2024-01-18 9:00:00,824.32,USD,crypto,successful,,Canada,C00016
TXN000419,M0054,2024-01-18 10:00:00,792.87,GBP,mobile_money,successful,,Kenya,C00051
TXN000420,M0033,2024-01-18 11:00:00,647.89,KES,crypto,successful,,Nigeria,C00197
TXN000421,M0083,2024-01-18 12:00:00,112.99,NGN,crypto,successful,,Germany,C00233
TXN000422,M0028,2024-01-18 13:00:00,59.12,USD,bank_transfer,successful,,Kenya,C00477
TXN000423,M0077,2024-01-18 14:00:00,63.99,KES,bank_transfer,successful,,USA,C00349
TXN000424,M0021,2024-01-18 15:00:00,254.55,GBP,credit_card,successful,,Nigeria,C00439
TXN000425,M0053,2024-01-18 16:00:00,648.99,NGN,crypto,successful,,Nigeria,C00354
TXN000426,M0003,2024-01-18 17:00:00,470.13,KES,crypto,successful,,UK,C00942
TXN000427,M0051,2024-01-18 18:00:00,258.95,NGN,credit_card,successful,,Nigeria,C00904
TXN000428,M0047,2024-01-18 19:00:00,218.89,USD,mobile_money,successful,,Germany,C00316
TXN000429,M0047,2024-01-18 20:00:00,505.41,KES,crypto,successful,,Canada,C00892
TXN000430,M0064,2024-01-18 21:00:00,267.09,EUR,crypto,successful,,USA,C00238
TXN000431,M0031,2024-01-18 22:00:00,183.66,NGN,bank_transfer,successful,,Canada,C00883
TXN000432,M0044,2024-01-18 23:00:00,642.4,GBP,credit_card,successful,,UK,C00725
TXN000433,M0040,2024-01-19 0:00:00,308.95,USD,credit_card,successful,,Nigeria,C00156
TXN000434,M0093,2024-01-19 1:00:00,325.39,GBP,credit_card,successful,,Germany,C00121
TXN000435,M0006,2024-01-19 2:00:00,633.75,KES,bank_transfer,successful,,Germany,C00188
TXN000436,M0015,2024-01-19 3:00:00,149.59,GBP,credit_card,successful,,Canada,C00507
TXN000437,M0052,2024-01-19 4:00:00,956.09,KES,bank_transfer,successful,,Germany,C00115
TXN000438,M0094,2024-01-19 5:00:00,423.26,USD,mobile_money,successful,,Kenya,C00477
TXN000439,M0082,2024-01-19 6:00:00,840.47,EUR,bank_transfer,successful,,Nigeria,C00303
TXN000440,M0094,2024-01-19 7:00:00,93.47,KES,crypto,chargeback,,Nigeria,C00793
TXN000441,M0078,2024-01-19 8:00:00,486.48,EUR,mobile_money,successful,,Germany,C00647
TXN000442,M0048,2024-01-19 9:00:00,261.44,EUR,credit_card,refunded,,USA,C00082
TXN000443,M0031,2024-01-19 10:00:00,931.56,USD,credit_card,successful,,USA,C00027
TXN000444,M0100,2024-01-19 11:00:00,187.67,KES,bank_transfer,successful,,Kenya,C00596
TXN000445,M0041,2024-01-19 12:00:00,496.53,USD,crypto,successful,,Kenya,C00196
TXN000446,M0090,2024-01-19 13:00:00,13.54,USD,mobile_money,successful,,Germany,C00863
TXN000447,M0061,2024-01-19 14:00:00,287.23,NGN,credit_card,failed,,Canada,C00047
TXN000448,M0034,2024-01-19 15:00:00,141.36,KES,bank_transfer,successful,,Kenya,C00493
TXN000449,M0041,2024-01-19 16:00:00,346.52,EUR,crypto,successful,,Nigeria,C00610
TXN000450,M0021,2024-01-19 17:00:00,651.16,KES,mobile_money,successful,,Germany,C00441
TXN000451,M0070,2024-01-19 18:00:00,933.45,GBP,bank_transfer,successful,,Germany,C00165
TXN000452,M0092,2024-01-19 19:00:00,549.76,KES,bank_transfer,refunded,,Germany,C00414
TXN000453,M0078,2024-01-19 20:00:00,131.26,EUR,crypto,successful,,Kenya,C00528
TXN000454,M0056,2024-01-19 21:00:00,989.64,KES,mobile_money,successful,,UK,C00844
TXN000455,M0096,2024-01-19 22:00:00,116.93,GBP,mobile_money,successful,,UK,C00891
TXN000456,M0008,2024-01-19 23:00:00,489.87,KES,crypto,successful,,UK,C00052
TXN000457,M0032,2024-01-20 0:00:00,754.37,KES,mobile_money,failed,,Kenya,C00684
TXN000458,M0040,2024-01-20 1:00:00,894.76,EUR,mobile_money,successful,,Nigeria,C00851
TXN000459,M0067,2024-01-20 2:00:00,424.02,KES,bank_transfer,successful,,Nigeria,C00502
TXN000460,M0096,2024-01-20 3:00:00,751.43,USD,credit_card,successful,,UK,C00776
TXN000461,M0086,2024-01-20 4:00:00,132.41,GBP,credit_card,successful,,UK,C00341
TXN000462,M0019,2024-01-20 5:00:00,274.3,NGN,bank_transfer,successful,,Kenya,C00297
TXN000463,M0047,2024-01-20 6:00:00,67.01,EUR,credit_card,successful,,Nigeria,C00848
TXN000464,M0057,2024-01-20 7:00:00,847.7,GBP,credit_card,successful,,Canada,C00203
TXN000465,M0029,2024-01-20 8:00:00,918.12,NGN,mobile_money,successful,,Nigeria,C00356
TXN000466,M0076,2024-01-20 9:00:00,148.82,NGN,crypto,successful,,USA,C00839
TXN000467,M0086,2024-01-20 10:00:00,344.51,GBP,bank_transfer,successful,,Nigeria,C00691
TXN000468,M0037,2024-01-20 11:00:00,278.86,KES,bank_transfer,failed,,Nigeria,C00762
TXN000469,M0097,2024-01-20 12:00:00,208.2,EUR,credit_card,successful,,Canada,C00829
TXN000470,M0027,2024-01-20 13:00:00,113,NGN,mobile_money,successful,,Germany,C00017
TXN000471,M0081,2024-01-20 14:00:00,425.25,EUR,mobile_money,successful,,Canada,C00605
TXN000472,M0094,2024-01-20 15:00:00,235.83,KES,mobile_money,successful,,UK,C00888
TXN000473,M0093,2024-01-20 16:00:00,425.67,USD,mobile_money,successful,,Nigeria,C00203
TXN000474,M0083,2024-01-20 17:00:00,808.38,EUR,crypto,successful,,USA,C00606
TXN000475,M0073,2024-01-20 18:00:00,126.78,NGN,credit_card,successful,,USA,C00623
TXN000476,M0061,2024-01-20 19:00:00,503.3,USD,credit_card,successful,,Germany,C00502
TXN000477,M0099,2024-01-20 20:00:00,287.3,GBP,mobile_money,successful,,Kenya,C00599
TXN000478,M0027,2024-01-20 21:00:00,932.91,USD,credit_card,successful,,Canada,C00531
TXN000479,M0001,2024-01-20 22:00:00,39.21,GBP,credit_card,successful,,UK,C00959
TXN000480,M0031,2024-01-20 23:00:00,370.12,EUR,crypto,successful,,Germany,C00124
TXN000481,M0095,2024-01-21 0:00:00,837.04,GBP,bank_transfer,successful,,Canada,C00225
TXN000482,M0013,2024-01-21 1:00:00,979.46,GBP,bank_transfer,chargeback,,USA,C00139
TXN000483,M0090,2024-01-21 2:00:00,170.83,NGN,mobile_money,successful,,Germany,C00725
TXN000484,M0076,2024-01-21 3:00:00,505.3,USD,bank_transfer,successful,,Kenya,C00521
TXN000485,M0053,2024-01-21 4:00:00,470.36,GBP,credit_card,successful,,Germany,C00310
TXN000486,M0020,2024-01-21 5:00:00,538.16,GBP,mobile_money,successful,,Canada,C00266
TXN000487,M0028,2024-01-21 6:00:00,162.03,EUR,crypto,successful,,Canada,C00990
TXN000488,M0014,2024-01-21 7:00:00,799.57,EUR,credit_card,successful,,UK,C00929
TXN000489,M0081,2024-01-21 8:00:00,736.71,KES,mobile_money,failed,,Canada,C00590
TXN000490,M0020,2024-01-21 9:00:00,75.86,KES,crypto,successful,,Nigeria,C00835
TXN000491,M0077,2024-01-21 10:00:00,263.66,GBP,mobile_money,failed,,Nigeria,C00703
TXN000492,M0033,2024-01-21 11:00:00,804.32,KES,credit_card,successful,,USA,C00112
TXN000493,M0049,2024-01-21 12:00:00,79.92,NGN,crypto,successful,,Germany,C00506
TXN000494,M0076,2024-01-21 13:00:00,496.74,USD,crypto,failed,,Germany,C00202
TXN000495,M0013,2024-01-21 14:00:00,597.06,KES,mobile_money,successful,,Canada,C00109
TXN000496,M0008,2024-01-21 15:00:00,215.26,USD,mobile_money,successful,,Germany,C00805
TXN000497,M0099,2024-01-21 16:00:00,765.41,EUR,bank_transfer,successful,,UK,C00382
TXN000498,M0021,2024-01-21 17:00:00,375.77,EUR,crypto,successful,,UK,C00469
TXN000499,M0043,2024-01-21 18:00:00,950.48,EUR,crypto,successful,,Nigeria,C00804
TXN000500,M0070,2024-01-21 19:00:00,790.1,KES,bank_transfer,successful,,USA,C00695
TXN000501,M0091,2024-01-21 20:00:00,656.17,GBP,credit_card,successful,,UK,C00915
TXN000502,M0008,2024-01-21 21:00:00,892.87,GBP,credit_card,successful,,Canada,C00913
TXN000503,M0020,2024-01-21 22:00:00,253.7,NGN,credit_card,successful,,UK,C00623
TXN000504,M0015,2024-01-21 23:00:00,760.83,EUR,crypto,successful,,Germany,C00680
TXN000505,M0083,2024-01-22 0:00:00,460.35,GBP,mobile_money,failed,,Kenya,C00180
TXN000506,M0073,2024-01-22 1:00:00,19.37,GBP,credit_card,successful,,Kenya,C00068
TXN000507,M0034,2024-01-22 2:00:00,261.98,KES,crypto,successful,,USA,C00544
TXN000508,M0051,2024-01-22 3:00:00,767.77,EUR,mobile_money,successful,,Nigeria,C00947
TXN000509,M0033,2024-01-22 4:00:00,681.02,USD,bank_transfer,successful,,Canada,C00044
TXN000510,M0098,2024-01-22 5:00:00,321.29,GBP,credit_card,successful,,Germany,C00660
TXN000511,M0096,2024-01-22 6:00:00,97.82,EUR,crypto,successful,,Kenya,C00955
TXN000512,M0099,2024-01-22 7:00:00,779.13,EUR,credit_card,successful,,Germany,C00003
TXN000513,M0068,2024-01-22 8:00:00,650.77,EUR,credit_card,refunded,,Kenya,C00303
TXN000514,M0045,2024-01-22 9:00:00,26.44,USD,mobile_money,successful,,USA,C00034
TXN000515,M0028,2024-01-22 10:00:00,726.3,NGN,bank_transfer,successful,,Canada,C00228
TXN000516,M0025,2024-01-22 11:00:00,389.74,KES,mobile_money,successful,,Kenya,C00058
TXN000517,M0063,2024-01-22 12:00:00,262.23,NGN,bank_transfer,refunded,,Nigeria,C00669
TXN000518,M0078,2024-01-22 13:00:00,429.55,NGN,crypto,successful,,Canada,C00463
TXN000519,M0050,2024-01-22 14:00:00,290.26,GBP,mobile_money,failed,,USA,C00205
TXN000520,M0051,2024-01-22 15:00:00,16.2,EUR,mobile_money,successful,,Germany,C00518
TXN000521,M0075,2024-01-22 16:00:00,416.84,NGN,bank_transfer,successful,,Kenya,C00239
TXN000522,M0089,2024-01-22 17:00:00,520.47,EUR,crypto,successful,,Nigeria,C00732
TXN000523,M0018,2024-01-22 18:00:00,773.07,NGN,mobile_money,successful,,Germany,C00752
TXN000524,M0055,2024-01-22 19:00:00,462.84,GBP,crypto,successful,,Germany,C00538
TXN000525,M0072,2024-01-22 20:00:00,829.8,GBP,bank_transfer,successful,,Canada,C00889
TXN000526,M0042,2024-01-22 21:00:00,487,GBP,credit_card,successful,,Canada,C00703
TXN000527,M0051,2024-01-22 22:00:00,46.89,USD,crypto,failed,Insufficient funds,Canada,C00655
TXN000528,M0027,2024-01-22 23:00:00,212.72,USD,crypto,successful,,Canada,C00060
TXN000529,M0098,2024-01-23 0:00:00,554.54,KES,mobile_money,successful,,Nigeria,C00039
TXN000530,M0089,2024-01-23 1:00:00,84.6,NGN,credit_card,successful,,UK,C00088
TXN000531,M0062,2024-01-23 2:00:00,260.38,GBP,bank_transfer,successful,,Nigeria,C00106
TXN000532,M0076,2024-01-23 3:00:00,273.76,GBP,bank_transfer,successful,,USA,C00200
TXN000533,M0053,2024-01-23 4:00:00,580.25,GBP,bank_transfer,successful,,Kenya,C00080
TXN000534,M0089,2024-01-23 5:00:00,550.43,USD,crypto,failed,,UK,C00476
TXN000535,M0055,2024-01-23 6:00:00,144.23,NGN,crypto,successful,,Canada,C00220
TXN000536,M0031,2024-01-23 7:00:00,521.62,USD,mobile_money,successful,,Canada,C00815
